family,n,seed,kind,poly,k,degree,op_norm,max_on_W,ratio,num_radius,mat_norm,dfn,method,extra
random_triangular,3,3,scalar,0.4-1.1z+0.7z^2,1,2,20.457053420563838,20.57966757569815,0.9940419759122299,4.640652438510777,4.973436142930604,18.66140855986333,johnson,
random_triangular,3,4,scalar,z,1,1,3.9525304910106085,3.777091715120604,1.0464481111717994,3.777091715120604,3.9525304910106085,7.208170123744708,johnson,
random_triangular,3,4,scalar,z^2,1,2,14.945860355795892,14.266421824432705,1.0476250134563931,3.777091715120604,3.9525304910106085,7.208170123744708,johnson,
random_triangular,3,4,scalar,0.4-1.1z+0.7z^2,1,2,6.620275814668009,6.2324626524685875,1.0622247069616717,3.777091715120604,3.9525304910106085,7.208170123744708,johnson,
random_triangular,3,8,scalar,z,1,1,3.999352003050779,3.6953968854495227,1.0822523607134236,3.6953968854495227,3.999352003050779,11.923455735682229,johnson,
random_triangular,3,8,scalar,z^2,1,2,14.206533387442104,13.655958140990034,1.0403175845127592,3.6953968854495227,3.999352003050779,11.923455735682229,johnson,
random_triangular,3,8,scalar,0.4-1.1z+0.7z^2,1,2,6.331622168755556,5.895125327189018,1.0740436915824947,3.6953968854495227,3.999352003050779,11.923455735682229,johnson,
random_triangular,3,16,scalar,z,1,1,2.9671049541986307,2.382316340587675,1.2454705966826802,2.382316340587675,2.9671049541986307,9.229997553094023,johnson,
random_triangular,3,16,scalar,z^2,1,2,6.195990450212888,5.675431146631051,1.091721543285895,2.382316340587675,2.9671049541986307,9.229997553094023,johnson,
random_triangular,3,16,scalar,0.4-1.1z+0.7z^2,1,2,4.8893981179184305,4.7807351514435235,1.0227293424615034,2.382316340587675,2.9671049541986307,9.229997553094023,johnson,
random_triangular,3,42,scalar,z,1,1,3.1968855603639956,2.329826990865627,1.372155775041571,2.329826990865627,3.1968855603639956,12.625517480586774,johnson,
random_triangular,3,42,scalar,z^2,1,2,5.057594249490425,5.428093807365982,0.9317440760930135,2.329826990865627,3.1968855603639956,12.625517480586774,johnson,
random_triangular,3,42,scalar,0.4-1.1z+0.7z^2,1,2,4.673882417974852,5.1123658488945765,0.9142308191784562,2.329826990865627,3.1968855603639956,12.625517480586774,johnson,
random_triangular,3,99,scalar,z,1,1,3.2912993705586757,2.2482847617686854,1.4639157043298507,2.2482847617686854,3.2912993705586757,14.216942618826923,johnson,
random_triangular,3,99,scalar,z^2,1,2,3.6901155978229663,5.054784370001275,0.730024334909866,2.2482847617686854,3.2912993705586757,14.216942618826923,johnson,
random_triangular,3,99,scalar,0.4-1.1z+0.7z^2,1,2,5.947640978551208,6.411311894037005,0.9276792451920729,2.2482847617686854,3.2912993705586757,14.216942618826923,johnson,
random_triangular,4,2,scalar,z,1,1,4.044324932102222,3.437920157564596,1.176387102301759,3.437920157564596,4.044324932102222,18.35661934980799,johnson,
random_triangular,4,2,scalar,z^3,1,3,38.04674746835204,40.63379256235616,0.9363326696607491,3.437920157564596,4.044324932102222,18.35661934980799,johnson,
random_triangular,4,2,scalar,0.4-1.1z+0.7z^2,1,2,12.57150312495824,12.455180114229242,1.0093393278669738,3.437920157564596,4.044324932102222,18.35661934980799,johnson,
random_triangular,4,3,scalar,z,1,1,5.391070875487915,4.236839596016485,1.2724274198524412,4.236839596016485,5.391070875487915,32.2829212999274,johnson,
random_triangular,4,3,scalar,z^3,1,3,57.59397185137766,76.05470158178171,0.7572703679528187,4.236839596016485,5.391070875487915,32.2829212999274,johnson,
random_triangular,4,3,scalar,0.4-1.1z+0.7z^2,1,2,12.111804246954739,10.248615495637482,1.1817990685776394,4.236839596016485,5.391070875487915,32.2829212999274,johnson,
random_triangular,4,4,scalar,z,1,1,4.780639237267338,4.347272422132493,1.0996870619215218,4.347272422132493,4.780639237267338,20.942729625153262,johnson,
random_triangular,4,4,scalar,z^3,1,3,79.72366062845853,82.15813429095134,0.9703684402828396,4.347272422132493,4.780639237267338,20.942729625153262,johnson,
random_triangular,4,4,scalar,0.4-1.1z+0.7z^2,1,2,9.470324689397247,8.847150911813426,1.0704377922107906,4.347272422132493,4.780639237267338,20.942729625153262,johnson,
random_triangular,4,8,scalar,z,1,1,4.376598459409425,3.960112520872634,1.1051702284573004,3.960112520872634,4.376598459409425,19.64837668816281,johnson,
random_triangular,4,8,scalar,z^3,1,3,58.70249587077542,62.10442967236238,0.9452223646600706,3.960112520872634,4.376598459409425,19.64837668816281,johnson,
random_triangular,4,8,scalar,0.4-1.1z+0.7z^2,1,2,13.838531664050622,13.531426754145663,1.0226956783999788,3.960112520872634,4.376598459409425,19.64837668816281,johnson,
random_triangular,4,16,scalar,z,1,1,3.4801592270854766,3.016780293447549,1.1536004907763378,3.016780293447549,3.4801592270854766,11.056019275817766,johnson,
random_triangular,4,16,scalar,z^3,1,3,28.332784057950008,27.455606852283136,1.0319489279689307,3.016780293447549,3.4801592270854766,11.056019275817766,johnson,
random_triangular,4,16,scalar,0.4-1.1z+0.7z^2,1,2,10.356013945605115,10.084171160325681,1.0269573751731773,3.016780293447549,3.4801592270854766,11.056019275817766,johnson,
random_triangular,4,42,scalar,z,1,1,3.288963683889188,2.9847408559375825,1.1019260440471443,2.9847408559375825,3.288963683889188,10.925823272222354,johnson,
random_triangular,4,42,scalar,z^3,1,3,26.88082657473467,26.590095130650738,1.0109338248943984,2.9847408559375825,3.288963683889188,10.925823272222354,johnson,
random_triangular,4,42,scalar,0.4-1.1z+0.7z^2,1,2,10.207151842298588,9.918095387730975,1.0291443511347134,2.9847408559375825,3.288963683889188,10.925823272222354,johnson,
random_triangular,4,99,scalar,z,1,1,3.7057310262748704,3.452278389355672,1.0734160482829724,3.452278389355672,3.7057310262748704,8.594340310615035,johnson,
random_triangular,4,99,scalar,z^3,1,3,41.85218763621452,41.14503432719578,1.0171868445507974,3.452278389355672,3.7057310262748704,8.594340310615035,johnson,
random_triangular,4,99,scalar,0.4-1.1z+0.7z^2,1,2,13.269144538705401,12.534946030911982,1.0585721315419179,3.452278389355672,3.7057310262748704,8.594340310615035,johnson,
random_triangular,8,2,scalar,z,1,1,6.102502512238224,5.364360645343689,1.1376010890571364,5.364360645343689,6.102502512238224,49.16014404472432,johnson,
random_triangular,8,2,scalar,z^4,1,4,786.3923160836256,828.0791902857038,0.9496583482701751,5.364360645343689,6.102502512238224,49.16014404472432,johnson,
random_triangular,8,2,scalar,0.4-1.1z+0.7z^2,1,2,20.55834092604879,20.639736966708988,0.9960563431214513,5.364360645343689,6.102502512238224,49.16014404472432,johnson,
random_triangular,8,3,scalar,z,1,1,7.512832905216291,6.691724335863081,1.122705079907824,6.691724335863081,7.512832905216291,61.22183990548222,johnson,
random_triangular,8,3,scalar,z^4,1,4,1708.2448377067544,2005.1744767093435,0.8519183031444351,6.691724335863081,7.512832905216291,61.22183990548222,johnson,
random_triangular,8,3,scalar,0.4-1.1z+0.7z^2,1,2,40.62873472057332,39.1063188232524,1.0389301765835268,6.691724335863081,7.512832905216291,61.22183990548222,johnson,
random_triangular,8,4,scalar,z,1,1,6.856578716746412,5.573200023877003,1.230276804595401,5.573200023877003,6.856578716746412,63.00832415627151,johnson,
random_triangular,8,4,scalar,z^4,1,4,795.9238054813054,964.7582947135093,0.8249981470412335,5.573200023877003,6.856578716746412,63.00832415627151,johnson,
random_triangular,8,4,scalar,0.4-1.1z+0.7z^2,1,2,20.756892933315335,21.486529443516723,0.9660421422585048,5.573200023877003,6.856578716746412,63.00832415627151,johnson,
random_triangular,8,8,scalar,z,1,1,7.328479873401633,6.155505786304774,1.1905568978111563,6.155505786304774,7.328479873401633,68.0499031409793,johnson,
random_triangular,8,8,scalar,z^4,1,4,1201.213051748847,1435.671157614093,0.8366909409429898,6.155505786304774,7.328479873401633,68.0499031409793,johnson,
